,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,cluster
407,1874.8433940000002,0.0,120.178123,2100.0,444.783009,671.420908,3
408,3024.629054,0.0,2171.139178,4500.0,4226.578611,691.692633,1
409,154.641707,1897.92,0.0,13500.0,5563.437084,248.700571,0
410,1322.057239,0.0,76.260896,6200.0,802.038512,291.307669,4
411,62.287137,1263.29,0.0,9500.0,1356.425369,179.894243,4
413,4664.023286,340.0,3510.1157350000003,6000.0,2162.141639,2009.821743,3
414,318.03434,1277.58,0.0,7000.0,552.7347139999999,173.336309,4
415,681.615445,4117.24,0.0,6000.0,4561.589382,199.730537,2
416,9335.31417,226.23,0.0,15000.0,1885.239981,4980.192685,3
417,6404.955911999999,3970.8,0.0,7500.0,3879.2525119999996,1868.983718,1
418,133.405494,1346.9,0.0,8000.0,1369.437449,98.678839,4
419,1403.597712,1050.83,4083.5151079999996,5000.0,4673.520993,982.544984,1
420,469.878834,1364.99,284.75453500000003,2000.0,1849.10398,263.163209,2
421,1452.437463,0.0,114.91871499999999,1500.0,331.670616,479.77177400000005,3
423,6032.740390999999,7553.48,0.0,13500.0,5377.338091,1365.123434,0
424,1692.7554870000001,570.16,2817.05225,9000.0,6124.31525,362.970189,0
425,3534.253718,566.28,3888.7564119999997,4000.0,1298.8236869999998,858.9774269999999,3
426,654.574445,0.0,2819.60583,8000.0,422.878799,269.17899500000004,4
427,1648.721384,0.0,39.646806,1800.0,357.836436,631.106468,3
428,6822.877573000001,137.34,4815.112874,10000.0,1874.9548940000002,1716.092764,3
429,8647.057641,0.0,5105.254316,10000.0,2052.533488,1886.2233609999998,3
430,5055.582822,0.0,3435.737817,9000.0,6918.272206000001,1035.039239,3
431,4245.550244,332.82,6649.712062,5000.0,5810.994681,1284.011712,1
432,541.915572,1377.72,0.0,2500.0,182.177646,200.759856,0
433,4855.340797,0.0,1886.470361,6000.0,2996.735376,1855.7662260000002,3
434,981.643409,0.0,1462.32354,1500.0,2008.9717449999998,277.582819,1
435,7057.658848,360.7,6517.5418119999995,8000.0,5147.693822,2610.0538850000003,3
436,4264.307261,222.64,249.29820800000002,4500.0,1017.2418550000001,1225.908506,3
437,4503.390811,1634.74,94.837161,13000.0,1094.3453359999999,1194.234398,4
438,969.2944460000001,0.0,340.249539,1200.0,591.853821,204.676682,3
439,4479.115547,759.15,2493.1117050000003,6000.0,994.5004949999999,1384.1114929999999,3
440,37.753941,243.36,0.0,1800.0,546.417272,134.985783,4
441,7386.704481000001,0.0,10713.8746,10500.0,7566.577762999999,1943.431564,3
442,1265.805627,0.0,2820.528417,2500.0,1370.235544,373.89316099999996,3
443,598.7877599999999,519.0,0.0,4500.0,621.255763,210.248259,4
444,3143.9289129999997,3055.87,0.0,4500.0,2198.2936670000004,784.387878,2
445,5580.530306000001,2470.4,1652.8788949999998,9500.0,3340.0412739999997,3024.949485,3
446,576.6359570000001,1671.6,0.0,1800.0,1021.907217,179.58584199999999,2
447,51.818382,903.36,0.0,15000.0,538.841222,41.302445,4
448,1036.595935,0.0,193.73813700000002,1200.0,274.653536,327.072615,3
449,21.12921,229.5,0.0,3150.0,423.206638,157.471831,4
450,1534.9693439999999,1476.19,0.0,2500.0,1493.9199859999999,382.989143,2
451,4994.04832,2506.89,0.0,8500.0,1230.2193960000002,1646.973276,4
452,4700.106602000001,2570.0,124.563782,4500.0,3259.958288,5620.2951920000005,1
453,9601.071318,238.34,4809.11955,15000.0,1194.5107619999999,1206.257247,3
454,1207.888199,1342.36,1738.109478,4000.0,288.883026,312.026316,4
455,87.442862,786.32,0.0,7500.0,881.284581,97.186371,4
456,123.394089,1450.68,0.0,6000.0,1583.421932,137.826186,0
457,395.052994,1239.46,0.0,1500.0,401.21704700000004,177.766827,0
458,1715.459275,96.75,19.141227,1800.0,452.22551200000004,411.612521,3
459,1492.039988,4106.15,734.816479,12000.0,9678.173119,606.899183,0
460,636.669685,2022.38,0.0,6000.0,939.306791,301.00074900000004,0
461,223.772475,3654.08,0.0,2500.0,3301.334578,180.338402,2
462,1122.603377,883.73,0.0,3000.0,632.0624429999999,568.410749,4
463,805.131074,795.54,418.482499,1700.0,1804.065076,261.258072,2
464,869.001444,0.0,278.591282,1200.0,541.101815,286.37428900000003,3
465,4458.0551590000005,0.0,2806.959645,7500.0,1088.755323,1189.693931,3
466,2070.069187,1382.57,0.0,2400.0,1580.0815,466.772558,1
467,52.229659000000005,565.5,101.13737900000001,8500.0,2768.795805,199.803721,4
468,6426.639738,4462.86,4599.625146,11800.0,1793.0432280000002,3101.01703,3
469,206.59686499999998,1726.67,0.0,6000.0,4804.383296,128.83465800000002,0
470,5810.748774000001,217.0,12377.36037,9000.0,10428.37611,1599.353926,1
471,3872.6054670000003,0.0,1483.9330539999999,4000.0,1067.4054609999998,911.0854300000001,3
472,2597.400267,1748.73,0.0,6500.0,2497.488126,1584.520204,0
473,1481.43247,0.0,149.36039,1800.0,586.426259,494.954634,3
474,1135.53683,50.98,0.0,1200.0,320.592941,385.347014,3
475,3430.9815320000002,378.04,0.0,11300.0,4315.936534,4483.503862,4
476,4102.599015,1483.12,1992.715742,5000.0,1357.36111,1919.690041,3
477,150.952465,6407.67,0.0,14500.0,3484.429075,108.937025,0
478,3170.5376929999998,0.0,1161.103112,3500.0,547.23924,1111.2512869999998,3
479,911.2818619999999,70.0,0.0,8500.0,566.292758,218.497636,4
480,45.753138,449.96,0.0,7000.0,1023.2091640000001,127.78905,4
481,456.648662,3355.33,0.0,6500.0,2087.8717469999997,207.584121,0
482,198.035504,0.0,14371.787890000001,10000.0,14481.46544,19.492020999999998,1
483,473.840442,0.0,818.1244839999999,3000.0,142.286073,164.39143700000002,4
484,285.813075,3220.09,0.0,15000.0,826.764555,212.075152,4
485,204.329381,6558.55,0.0,7000.0,5872.707939,169.703195,2
486,3690.177649,0.0,1328.643945,4000.0,1006.358943,1819.5426920000002,3
487,327.44597799999997,4305.05,0.0,9500.0,4030.061017,197.534405,0
488,6856.045926000001,262.1,3053.777459,13000.0,1629.239381,1998.044046,3
489,155.644239,1626.83,0.0,13000.0,1924.101393,123.522314,4
490,4263.008734,3522.57,2485.845274,6000.0,1165.621928,1520.54755,1
491,10249.71178,0.0,2438.3567190000003,18000.0,2662.365409,2539.198217,3
492,813.185305,8194.05,0.0,6000.0,7069.804042,216.277252,2
493,911.893997,1604.8,1302.014616,4500.0,191.366024,307.812023,4
494,3563.2369200000003,709.9,779.264494,7000.0,826.576112,817.39586,3
495,12478.172859999999,174.0,3269.418821,14000.0,3251.190662,3872.0994979999996,3
496,2061.2793699999997,0.0,554.11523,4500.0,552.713988,585.776445,3
497,1556.376158,0.0,655.037683,1700.0,1076.722225,1206.741644,1
498,126.207012,913.0,0.0,7500.0,1718.487894,140.181283,4
499,2516.753364,606.62,0.0,2750.0,1043.6171539999998,1342.522124,1
500,1199.942209,1447.01,49.912813,2400.0,642.7237230000001,457.25526900000006,0
501,13479.288209999999,41050.4,0.0,17000.0,36066.750680000005,15914.48462,2
502,80.06269300000001,727.27,0.0,20000.0,822.928249,206.656437,4
503,839.897907,1869.88,0.0,4000.0,999.235386,280.393252,0
504,128.175207,182.94,0.0,5000.0,1391.649702,186.774371,4
505,47.6368,379.28,0.0,2500.0,641.943628,156.644197,4
506,1529.206464,874.94,0.0,1500.0,716.2410629999999,1502.744095,1
507,2643.343414,26402.39,0.0,16500.0,24529.27662,534.032339,2
508,2924.757622,0.0,281.044645,3000.0,677.6494349999999,1187.962476,3
509,5036.8705310000005,1752.15,1072.351863,10300.0,1489.5975740000001,1549.64691,4
510,32.042424,400.41,0.0,4500.0,353.57025899999996,132.13182,4
511,2549.128288,13771.63,0.0,14500.0,16826.424430000003,451.63608099999993,2
512,3718.6066990000004,1172.68,10372.8492,9500.0,4820.842925,760.028047,3
513,4914.325665,1653.6,1442.395734,5000.0,3410.2533780000003,3451.7021600000003,1
514,1191.584153,4238.79,0.0,10500.0,3528.7285920000004,287.51534399999997,0
515,98.420888,907.37,0.0,10000.0,908.907467,184.723457,4
516,1534.891604,0.0,2614.626296,3000.0,304.984801,427.594038,3
518,43.42718,569.34,0.0,16500.0,758.4218559999999,163.044353,4
519,1874.6016359999999,305.78,0.0,1500.0,518.757481,19977.005719999997,3
520,15258.2259,529.3,4100.891579,19000.0,2051.14647,3905.740148,3
521,4497.213951,2001.19,0.0,4500.0,3058.768463,5067.863222999999,1
522,986.149218,0.0,2955.030338,3000.0,832.894753,706.541302,3
523,257.997181,1020.47,0.0,6500.0,1099.1575699999999,163.15511899999998,4
524,4507.733288,4754.32,0.0,9500.0,1924.73689,957.077692,0
525,1117.635883,0.0,97.200877,1200.0,308.089987,361.25040099999995,3
526,5083.397311,331.95,10384.82416,8000.0,4453.691497,1088.9599640000001,3
527,3649.559565,1490.0,8824.695802,12500.0,573.307364,747.486806,3
528,77.45581,558.28,0.0,8000.0,601.746596,149.98251299999998,4
529,1362.418281,1477.44,451.968387,1500.0,559.0959809999999,1058.84479,1
530,189.12073999999998,1051.1,0.0,3000.0,1301.155857,168.22716100000002,0
531,2374.663583,2242.26,228.465161,2850.0,2073.3745129999998,874.422722,2
532,1112.070216,179.24,0.0,4000.0,217.546584,368.652894,4
533,2569.379868,972.65,1390.3671550000001,5500.0,807.0476219999999,590.361005,3
534,2883.906333,4620.34,0.0,7500.0,6476.333335,1090.368608,2
535,71.046063,1023.8,0.0,20000.0,5872.8951640000005,116.06300300000001,4
536,3366.051663,6344.3,0.0,12000.0,2890.901993,694.340138,0
537,7190.047748000001,1549.61,3269.100834,17500.0,1727.425472,1770.058766,3
538,68.039722,734.11,0.0,5000.0,1537.307484,102.554198,4
539,5066.461251,2274.21,2854.5513579999997,5000.0,5174.255034000001,6174.387335,1
540,2454.610005,1635.69,486.81397599999997,3000.0,1442.488419,1113.097672,1
541,64.329876,627.03,0.0,6000.0,1513.704151,112.874987,4
542,1284.6331400000001,55.5,5406.459347999999,3000.0,3432.7572020000002,421.385587,1
543,76.93561,277.0,0.0,8500.0,814.605178,109.433095,4
544,950.563525,7479.95,0.0,15000.0,7521.226078,319.437528,0
545,5178.179489,3937.59,0.0,9500.0,1248.498168,1143.849403,0
546,531.4556190000001,6300.4,0.0,16500.0,4924.941312,182.288774,0
547,263.6992,1856.64,0.0,1800.0,1591.559543,1991.5772140000001,0
548,492.070146,4924.41,0.0,10500.0,3430.597877,149.408227,0
549,1034.6606259999999,1308.11,234.602843,1500.0,236.76455499999997,207.007715,0
550,11547.52001,49039.57,558.166886,22500.0,46930.59824,2974.069421,2
551,8997.488544,4604.72,1854.533843,9000.0,4201.889848,7060.930981999999,1
552,9149.4096,227.8,5583.937965,9500.0,6710.905443000001,6510.915661,1
553,1296.9221189999998,2327.49,1873.271885,6000.0,2322.412643,360.67075800000003,0
554,1758.979585,1199.0,8552.910316,6750.0,11634.38713,422.04162599999995,1
555,194.493602,1174.76,0.0,4500.0,1280.294998,203.755356,0
556,3294.37955,0.0,2546.891416,4000.0,1084.0592390000002,1228.291582,3
557,5404.202992,469.0,8005.225079999999,7000.0,2676.4674440000003,1468.4752039999998,3
558,5484.800475999999,0.0,1239.217984,6000.0,2060.020446,1306.960035,3
559,181.463092,133.39,219.143859,2500.0,168.42578799999998,169.473399,4
560,1311.732049,10700.63,0.0,6000.0,9853.313787000001,280.014823,2
561,542.218074,0.0,1074.741949,1500.0,1328.855136,189.52525,1
562,1029.101022,49.1,0.0,1000.0,59.924533999999994,8269.955787,3
563,1202.975648,11313.77,0.0,6000.0,10718.04224,281.611634,2
564,1095.379426,0.0,282.895246,1200.0,432.048813,256.494357,3
565,4546.766836,3525.37,0.0,15000.0,14083.96809,1442.933291,0
566,28.934196999999998,258.74,0.0,12000.0,502.486404,105.034384,4
567,3457.0861840000002,2448.6,0.0,1700.0,227.514473,38512.12477,3
568,23.290641,293.99,0.0,12500.0,287.796655,93.027601,4
569,9559.783145,709.0,771.711794,10500.0,2447.227264,2042.0944600000003,3
570,2154.175363,1628.07,0.0,5000.0,654.505745,507.655831,0
571,2627.184835,0.0,3216.192328,3150.0,394.28576699999996,10636.14839,3
572,2689.586312,0.0,2224.6864600000004,7000.0,809.880619,663.360789,3
574,3452.538704,11681.64,0.0,10500.0,8145.713972,1198.614519,2
575,1068.031748,98.97,0.0,2500.0,3594.989864,445.21557699999994,1
576,7295.920263,0.0,721.214369,7500.0,1984.3510350000001,3082.801095,3
577,7975.19143,1142.15,2652.115823,9000.0,2079.521171,2902.18515,3
578,1866.6085920000003,1494.5,0.0,8500.0,2031.5892820000001,462.41515,4
579,259.467265,646.24,0.0,10000.0,540.021578,183.08646299999998,4
580,1298.191599,0.0,2052.835555,3500.0,3009.9267839999998,505.96592300000003,3
581,313.387813,3608.88,0.0,15000.0,2419.651857,182.52774499999998,4
582,7088.358802,0.0,3118.050456,7500.0,4539.526102000001,2183.319473,3
583,4458.045588,0.0,2846.034435,5000.0,985.516901,1708.136351,3
584,2690.7719260000003,12465.21,0.0,13000.0,9290.702248,653.1944440000001,2
585,15244.74865,7823.74,2621.049473,19000.0,11123.40918,4467.520243999999,1
586,0.32719899999999996,24.64,0.0,1800.0,45.640106,26.849522999999998,4
587,2492.726282,27957.68,0.0,9000.0,27255.00752,537.372671,2
588,47.424621,372.0,0.0,4000.0,662.4011780000001,149.47263999999998,4
589,4114.723127,1841.62,4004.273974,7500.0,7780.322889,950.4963960000001,1
590,2450.031338,1678.07,0.0,6500.0,682.930065,512.0733849999999,4
591,8781.831676,11674.64,0.0,16000.0,10377.3612,2372.97281,2
592,1642.024936,2094.38,0.0,4500.0,576.699993,556.378998,0
593,2739.836747,0.0,2970.288928,3000.0,3418.06811,1384.882852,1
594,1946.4470379999998,411.38,99.07808100000001,2500.0,1403.266638,513.5479780000001,1
595,9.962695,99.19,0.0,4000.0,209.014647,147.337498,4
596,394.269079,525.0,2003.8278510000002,2500.0,3747.367504,82.631551,1
597,5935.917803,1956.06,0.0,11500.0,1553.147417,1338.0823369999998,4
598,266.588825,1750.51,239.18837299999998,3500.0,2103.253278,193.898848,0
599,917.7328460000001,18.41,0.0,1000.0,1407.291593,424.623595,1
600,3183.529482,386.12,3715.643596,4000.0,4441.185925,752.3093240000001,1
601,2071.736764,0.0,199.214973,2100.0,553.0043900000001,570.2291809999999,3
602,6980.581442000001,0.0,11549.11174,14500.0,1498.338478,1536.151742,3
603,724.261595,625.46,0.0,7500.0,721.0810230000001,234.27768700000001,4
604,2469.6656550000002,963.13,0.0,7000.0,566.87028,639.521888,4
605,202.190447,2011.81,0.0,2100.0,3144.544042,165.070133,2
606,6787.661776000001,99.5,7726.511679000001,8000.0,1775.13958,2293.582697,3
607,107.298227,1084.09,0.0,8000.0,1515.629124,152.094041,4
608,3946.876897,207.0,1546.727807,8500.0,1494.101923,886.5392519999999,3
609,1246.3938050000002,1757.47,0.0,5000.0,1254.376139,309.54283399999997,0
610,7155.3287230000005,3837.59,14811.688180000001,9500.0,17739.94594,2500.582848,1
611,2147.939753,117.57,1022.2307199999999,8000.0,5441.8768820000005,542.296729,3
612,32.612745000000004,1223.41,0.0,6000.0,1222.343069,129.30414199999998,4
613,5380.796813,1710.24,2292.800636,6000.0,1572.990843,3215.7719190000003,3
614,3419.6616759999997,11.06,1261.347779,4000.0,745.984976,1243.56477,3
615,8900.194109,0.0,4849.693752,12000.0,2430.8641390000003,2452.882838,3
616,837.9505849999999,8273.18,0.0,7000.0,7883.621179000001,208.069929,2
617,2113.098241,619.93,1958.668173,4000.0,529.8298940000001,508.775831,3
618,16.371699,190.0,0.0,4000.0,322.11446800000004,139.674841,4
619,3774.0635850000003,7680.08,0.0,11500.0,2529.0853190000003,1256.196236,0
620,1088.031913,9734.63,0.0,8500.0,8571.945329,204.762568,2
621,2.175751,0.0,136.662804,3000.0,278.731912,56.686755000000005,4
622,5248.3924210000005,8403.17,3141.100688,13000.0,8495.972926999999,1183.069705,2
623,9.581344,118.6,0.0,3300.0,117.78008200000001,56.500841,4
624,3123.339488,11202.09,0.0,7500.0,8317.163283,887.4956880000001,2
625,1670.928797,794.52,0.0,1750.0,1083.625844,1196.302503,1
626,537.389322,1704.22,0.0,1500.0,679.8884559999999,160.59231100000002,2
627,1803.955439,1044.43,103.174612,5000.0,1068.8059130000001,518.001095,4
628,2394.126386,3651.59,2420.908491,4500.0,6925.3374189999995,1646.768053,2
629,544.879717,6477.6,0.0,7500.0,6381.2361359999995,235.66104500000003,2
630,288.47425699999997,1025.03,0.0,2800.0,1148.4094630000002,183.177287,0
631,1434.097191,0.0,1866.8419489999999,2400.0,2361.9291329999996,390.202217,1
632,79.554406,472.71,0.0,16000.0,563.830183,108.579632,4
633,2134.5134359999997,733.35,5716.149236,3000.0,6801.933334,1017.637027,1
634,4925.502001,3050.72,10901.298270000001,11500.0,21320.89625,3913.712987,1
635,62.321569999999994,601.35,0.0,7000.0,704.075312,161.420141,4
636,1062.752143,0.0,496.76383,1200.0,720.3446,369.566083,3
637,5347.377116,0.0,9671.336737,10500.0,3239.303839,3614.801495,3
638,8.555864,0.0,75.612993,5000.0,74.218884,96.13968,4
639,164.649775,1764.86,0.0,10000.0,1768.463643,212.73674,4
640,299.765294,2352.2,0.0,6500.0,2671.2797960000003,185.468819,0
641,3725.636832,0.0,516.029064,4000.0,1221.2742210000001,1537.255049,3
642,306.877248,3877.85,0.0,12500.0,3639.443058,205.02498300000002,0
643,14411.957980000001,5958.17,0.0,15000.0,7839.750264,8096.7950200000005,1
644,1759.9698879999999,5969.33,1777.022586,16500.0,7272.999505,445.13136399999996,0
645,1482.235539,14604.87,0.0,15500.0,14462.63056,340.71780099999995,2
646,6014.8068060000005,433.63,2433.9871989999997,7000.0,1534.75789,1663.455756,3
647,5619.1570280000005,2790.76,0.0,14000.0,1778.2840670000003,1355.651702,4
648,365.12275,571.32,4961.005282,4000.0,5308.488824,216.48223,1
649,1728.079372,0.0,1662.824051,1800.0,141.505315,10592.537190000001,3
650,1043.249828,281.25,1361.2476199999999,1200.0,634.96657,965.1324400000001,1
651,2571.925816,1701.9,1089.064313,3000.0,710.210734,684.951673,1
652,7760.5254,14332.92,0.0,16000.0,7116.531862000001,2117.1860829999996,2
653,61.644247,490.6,0.0,18000.0,1197.347043,131.19619,4
655,1724.2041,8371.19,959.946429,3800.0,9582.782864,1805.370785,2
656,558.989996,4552.44,0.0,5000.0,5496.3438240000005,173.931803,2
657,15.728894,202.0,0.0,2000.0,200.169721,43.909196,4
658,3808.073463,6030.34,7279.880364,7000.0,17084.851919999997,2068.25205,1
659,28.394517999999998,379.3,0.0,2500.0,534.818301,28.994494,4
660,2515.968879,1877.24,0.0,8500.0,4503.07943,810.909841,0
661,408.069031,3660.97,0.0,7500.0,4471.044825,188.40999399999998,0
662,975.1658539999999,2281.56,98.596565,20000.0,2068.187388,243.23599900000002,4
663,879.1909210000001,45.65,1246.223848,1200.0,1589.980022,439.870516,1
664,2331.38017,1919.66,0.0,6000.0,6725.483653,609.1615360000001,2
665,27.207109999999997,685.08,0.0,13000.0,798.047921,66.969941,4
666,1418.254924,362.13,0.0,1200.0,496.114334,15914.72154,3
668,331.586253,3703.36,0.0,7500.0,3229.189675,195.370312,0
669,10359.45471,12650.0,2781.6822030000003,10500.0,7566.470234,9170.428051,1
670,2144.477682,228.35,1908.662268,4000.0,2520.722012,507.93700700000005,3
671,2927.082849,0.0,3987.8225939999998,4000.0,862.790575,1178.426048,3
672,654.7477150000001,1969.24,0.0,12000.0,2011.7813780000001,219.067764,4
673,1162.770552,533.36,19.292323,1200.0,632.227172,1395.576542,1
674,4094.433899,0.0,1618.325972,7500.0,1070.599052,1441.148962,3
675,278.142977,1901.94,0.0,4500.0,1624.241905,168.938924,0
676,5941.847384000001,0.0,744.138154,7000.0,1756.829998,2166.204489,3
677,983.339069,5601.54,36.336457,7500.0,4807.552996,207.134142,2
678,820.05973,162.56,0.0,1000.0,215.685296,7281.645049,3
679,7025.757291,66.32,8733.135565999999,9000.0,9547.622542000001,2385.432813,1
680,1.4117540000000002,19.9,0.0,6500.0,49.622958000000004,48.782575,4
681,5656.069801,362.36,7240.433194,8000.0,683.4214969999999,2036.877611,3
682,2705.5919949999998,818.02,2758.007287,3000.0,4055.34116,1002.6275189999999,1
683,235.29426400000003,1286.2,0.0,4000.0,1272.434565,218.00803,0
684,3472.8069619999997,1800.0,2642.846513,6000.0,2214.368263,4093.868044,1
685,2892.138807,0.0,129.381701,3000.0,666.956678,1066.060177,3
686,145.973232,1131.08,0.0,18000.0,1317.549381,481.452747,4
687,1943.792266,83.35,0.0,4000.0,290.35313199999996,276.463002,4
688,2119.537904,342.07,0.0,3000.0,3505.371815,894.910352,1
689,233.39549100000002,2025.0,385.62779,6000.0,2420.445403,118.312302,0
690,318.186198,3548.64,0.0,20000.0,3908.9609119999996,199.621137,4
691,448.190189,1687.29,0.0,11500.0,1464.000198,261.032083,4
